"convocation","years","first_name","last_name","counter","x","y"
4,"2002-2006","Микола","Поліщук","1",6,20
4,"2002-2006","Лариса","Полякова","1",7,20
4,"2002-2006","Михайло","Полянчич","1",8,20
4,"2002-2006","Михайло","Поплавський","1",9,20
4,"2002-2006","Василь","Потапов","1",10,20
4,"2002-2006","Тамара","Прошкуратова","1",1,21
4,"2002-2006","Володимир","Пузаков","1",2,21
4,"2002-2006","Іван","Різак","1",3,21
4,"2002-2006","Іван","Рішняк","1",4,21
4,"2002-2006","Борис","Райков","1",5,21
4,"2002-2006","Сергій","Ратушняк","1",6,21
4,"2002-2006","Ігор","Резнік","1",7,21
4,"2002-2006","Олег","Рибачук","1",8,21
4,"2002-2006","Олександр","Римарук","1",9,21
4,"2002-2006","Михайло","Родіонов","1",10,21
4,"2002-2006","Геннадій","Руденко","1",1,22
4,"2002-2006","Дмитро","Рудковський","1",2,22
4,"2002-2006","Микола","Рудьковський","1",3,22
4,"2002-2006","Антон","Ружицький","1",4,22
4,"2002-2006","Павло","Рябікін","1",5,22
4,"2002-2006","Володимир","Рябіка","1",6,22
4,"2002-2006","Володимир","Сівкович","1",7,22
4,"2002-2006","Петро","Сабашук","1",8,22
4,"2002-2006","Валентин","Савицький","1",9,22
4,"2002-2006","Микола","Садовий","1",10,22
4,"2002-2006","Васілій","Салигін","1",1,23
4,"2002-2006","Олег","Салмін","1",2,23
4,"2002-2006","Валерій","Самоплавський","1",3,23
4,"2002-2006","Дмитро","Сандлер","1",4,23
4,"2002-2006","Равіль","Сафіуллін","1",5,23
4,"2002-2006","Дмитро","Святаш","1",6,23
4,"2002-2006","Анатолій","Семинога","1",7,23
4,"2002-2006","Леонід","Сергієнко","1",8,23
4,"2002-2006","Володимир","Скомаровський","1",9,23
4,"2002-2006","Георгій","Скудар","1",10,23
4,"2002-2006","Сергій","Слабенко","1",1,24
4,"2002-2006","Віктор","Слаута","1",2,24
4,"2002-2006","Ігор","Сміяненко","1",3,24
4,"2002-2006","Микола","Сокирко","1",4,24
4,"2002-2006","Микола","Солошенко","1",5,24
4,"2002-2006","Володимир","Співачук","1",6,24
4,"2002-2006","Іван","Сподаренко","1",7,24
4,"2002-2006","Геннадій","Станецький","1",8,24
4,"2002-2006","Станіслав","Сташевський","1",9,24
4,"2002-2006","Іван","Стойко","1",10,24
4,"2002-2006","Станіслав","Стребко","1",1,25
4,"2002-2006","Володимир","Ступак","1",2,25
4,"2002-2006","Павло","Сулковський","1",3,25
4,"2002-2006","Ярослав","Сухий","1",4,25
4,"2002-2006","Валерій","Сушкевич","1",5,25
4,"2002-2006","Михайло","Сятиня","1",6,25
4,"2002-2006","Сергій","Тігіпко","1",7,25
4,"2002-2006","Віктор","Таран-Терен","1",8,25
4,"2002-2006","Борис","Тарасюк","1",9,25
4,"2002-2006","Сергій","Татусяк","1",10,25
4,"2002-2006","Сергій","Терещук","1",1,26
4,"2002-2006","Віктор","Тимошенко","1",2,26
4,"2002-2006","Олександр","Ткаленко","1",3,26
4,"2002-2006","Роман","Ткач","1",4,26
4,"2002-2006","Микола","Томенко","1",5,26
4,"2002-2006","Іван","Томич","1",6,26
4,"2002-2006","Віктор","Тополов","1",7,26
4,"2002-2006","Олександр","Третьяков","1",8,26
4,"2002-2006","Вадим","Трофименко","1",9,26
4,"2002-2006","Віктор","Турманов","1",10,26
4,"2002-2006","Віра","Ульянченко","1",1,27
4,"2002-2006","Лариса","Усаченко","1",2,27
4,"2002-2006","Олександр","Устенко","1",3,27
4,"2002-2006","Єфим","Фікс","1",4,27
4,"2002-2006","Євген","Філіндаш","1",5,27
4,"2002-2006","Ярослав","Федорчук","1",6,27
4,"2002-2006","Олександр","Фельдман","1",7,27
4,"2002-2006","Катерина","Фоменко","1",8,27
4,"2002-2006","Віталій","Хомутиннік","1",9,27
4,"2002-2006","Олександр","Царенко","1",10,27
4,"2002-2006","Олег","Царьов","1",1,28
4,"2002-2006","Володимир","Цибулько","1",2,28
4,"2002-2006","Енвер","Цкітішвілі","1",3,28
4,"2002-2006","Юлія","Чеботарьова","1",4,28
4,"2002-2006","Сергій","Челноков","1",5,28
4,"2002-2006","Ігор","Челомбітко","1",6,28
4,"2002-2006","Євген","Червоненко","1",7,28
4,"2002-2006","Іван","Четверіков","1",8,28
4,"2002-2006","Микола","Чечель","1",9,28
4,"2002-2006","Адам","Чикал","1",10,28
4,"2002-2006","Тарас","Чорновіл","1",1,29
4,"2002-2006","Володимир","Шандра","1",2,29
4,"2002-2006","Олександр","Шевченко","1",3,29
4,"2002-2006","Володимир","Шепетін","1",4,29
4,"2002-2006","Юрій","Ширко","1",5,29
4,"2002-2006","Андрій","Шкіль","1",6,29
4,"2002-2006","Ігор","Шкіря","1",7,29
4,"2002-2006","Володимир","Шкляр","1",8,29
4,"2002-2006","Василь","Шпак","1",9,29
4,"2002-2006","Ігор","Шурма","1",10,29
4,"2002-2006","Віктор","Ющенко","1",1,30
4,"2002-2006","Петро","Ющенко","1",2,30
4,"2002-2006","Олексій","Ярославський","1",3,30
4,"2002-2006","Олександр","Ярославський","1",4,30
4,"2002-2006","Валерій","Євдокимов","2",1,0
4,"2002-2006","Олександр","Єдін","2",2,0
4,"2002-2006","Юрій","Єхануров","2",3,0
4,"2002-2006","Володимир","Єщенко","2",4,0
4,"2002-2006","Сергій","Іванов","2",5,0
4,"2002-2006","Валерій","Акопян","2",6,0
4,"2002-2006","Алла","Александровська","2",7,0
4,"2002-2006","Володимир","Аніщук","2",8,0
4,"2002-2006","Борис","Андресюк","2",9,0
4,"2002-2006","Ганна","Антоньєва","2",10,0
4,"2002-2006","Валерій","Асадчев","2",1,-1
4,"2002-2006","Олег","Білорус","2",2,-1
4,"2002-2006","Олексій","Бабурін","2",3,-1
4,"2002-2006","Борис","Беспалий","2",4,-1
4,"2002-2006","Олег","Блохін","2",5,-1
4,"2002-2006","Іван","Бокий","2",6,-1
4,"2002-2006","Олена","Бондаренко","2",7,-1
4,"2002-2006","Олександр","Бондарчук","2",8,-1
4,"2002-2006","Валерій","Борзов","2",9,-1
4,"2002-2006","Віктор","Борщевський","2",10,-1
4,"2002-2006","Пилип","Буждиган","2",1,-2
4,"2002-2006","Георгій","Буйко","2",2,-2
4,"2002-2006","Леонід","Вернигора","2",3,-2
4,"2002-2006","Степан","Гавриш","2",4,-2
4,"2002-2006","Олександр","Голуб","2",5,-2
4,"2002-2006","Віктор","Горбачов","2",6,-2
4,"2002-2006","Ігор","Гринів","2",7,-2
4,"2002-2006","Богдан","Губський","2",8,-2
4,"2002-2006","Олександр","Гудима","2",9,-2
4,"2002-2006","Григорій","Дашутін","2",10,-2
4,"2002-2006","Андрій","Деркач","2",1,-3
4,"2002-2006","Ярослав","Джоджик","2",2,-3
4,"2002-2006","Микола","Жулинський","2",3,-3
4,"2002-2006","Сергій","Ківалов","2",4,-3
4,"2002-2006","Микола","Карнаух","2",5,-3
4,"2002-2006","Володимир","Кафарський","2",6,-3
4,"2002-2006","В'ячеслав","Кириленко","2",7,-3
4,"2002-2006","Євген","Кирильчук","2",8,-3
4,"2002-2006","Орест","Климпуш","2",9,-3
4,"2002-2006","Юрій","Ключковський","2",10,-3
4,"2002-2006","Валерій","Коновалюк","2",1,-4
4,"2002-2006","Віктор","Король","2",2,-4
4,"2002-2006","Анатолій","Корчинський","2",3,-4
4,"2002-2006","Богдан","Костинюк","2",4,-4
4,"2002-2006","Микола","Кравченко","2",5,-4
4,"2002-2006","Юрій","Криворучко","2",6,-4
4,"2002-2006","Георгій","Крючков","2",7,-4
4,"2002-2006","Микола","Кухарчук","2",8,-4
4,"2002-2006","Олександр","Лєщинський","2",9,-4
4,"2002-2006","Валентин","Ландик","2",10,-4
4,"2002-2006","Сергій","Ларін","2",1,-5
4,"2002-2006","Володимир","Левцун","2",2,-5
4,"2002-2006","Вадим","Литвин","2",3,-5
4,"2002-2006","Вадим","Місюра","2",4,-5
4,"2002-2006","Володимир","Мазуренко","2",5,-5
4,"2002-2006","Микола","Мартиненко","2",6,-5
4,"2002-2006","Валерій","Мартиновський","2",7,-5
4,"2002-2006","Адам","Мартинюк","2",8,-5
4,"2002-2006","Сергій","Матвієнков","2",9,-5
4,"2002-2006","Валентин","Матвєєв","2",10,-5
4,"2002-2006","Микола","Мельник","2",1,-6
4,"2002-2006","Іван","Мигович","2",2,-6
4,"2002-2006","Віктор","Мироненко","2",3,-6
4,"2002-2006","Анатолій","Мороз","2",4,-6
4,"2002-2006","Віктор","Мусіяка","2",5,-6
4,"2002-2006","Анатолій","Наливайко","2",6,-6
4,"2002-2006","Ігор","Насалик","2",7,-6
4,"2002-2006","Володимир","Нечипорук","2",8,-6
4,"2002-2006","Василь","Онопенко","2",9,-6
4,"2002-2006","Володимир","Оплачко","2",10,-6
4,"2002-2006","Юрій","Оробець","2",1,-7
4,"2002-2006","Віктор","Пінчук","2",2,-7
4,"2002-2006","Володимир","Пєхота","2",3,-7
4,"2002-2006","Микола","Песоцький","2",4,-7
4,"2002-2006","Віктор","Петров","2",5,-7
4,"2002-2006","Олег","Петров","2",6,-7
4,"2002-2006","Володимир","Плютинський","2",7,-7
4,"2002-2006","Сергій","Подобєдов","2",8,-7
4,"2002-2006","Михайло","Поживанов","2",9,-7
4,"2002-2006","Георгій","Пономаренко","2",10,-7
4,"2002-2006","Петро","Порошенко","2",1,-8
4,"2002-2006","Михайло","Потебенько","2",2,-8
4,"2002-2006","Валерій","Пустовойтенко","2",3,-8
4,"2002-2006","Станіслав","Пхиденко","2",4,-8
4,"2002-2006","Віктор","Развадовський","2",5,-8
4,"2002-2006","Олексій","Ременюк","2",6,-8
4,"2002-2006","Володимир","Рибак","2",7,-8
4,"2002-2006","Євген","Сігал","2",8,-8
4,"2002-2006","Володимир","Сімонов","2",9,-8
4,"2002-2006","Василь","Сіренко","2",10,-8
4,"2002-2006","Геннадій","Самофалов","2",1,-9
4,"2002-2006","Володимир","Сацюк","2",2,-9
4,"2002-2006","Леонід","Сватков","2",3,-9
4,"2002-2006","Микола","Сидоренко","2",4,-9
4,"2002-2006","Костянтин","Ситник","2",5,-9
4,"2002-2006","Олександр","Слободян","2",6,-9
4,"2002-2006","Юрій","Соломатін","2",7,-9
4,"2002-2006","Володимир","Стретович","2",8,-9
4,"2002-2006","Людмила","Супрун","2",9,-9
4,"2002-2006","Григорій","Суркіс","2",10,-9
4,"2002-2006","Дмитро","Табачник","2",1,-10
4,"2002-2006","Леонід","Танюк","2",2,-10
4,"2002-2006","Ігор","Тарасюк","2",3,-10
4,"2002-2006","Юлія","Тимошенко","2",4,-10
4,"2002-2006","Петро","Толочко","2",5,-10
4,"2002-2006","Анатолій","Толстоухов","2",6,-10
4,"2002-2006","Олександр","Турчинов","2",7,-10
4,"2002-2006","Олег","Тягнибок","2",8,-10
4,"2002-2006","Геннадій","Удовенко","2",9,-10
4,"2002-2006","Володимир","Фіалковський","2",10,-10
4,"2002-2006","Василь","Хара","2",1,-11
4,"2002-2006","Василь","Хмельницький","2",2,-11
4,"2002-2006","Віталій","Цехмістренко","2",3,-11
4,"2002-2006","Володимир","Черняк","2",4,-11
4,"2002-2006","Сергій","Чичканов","2",5,-11
4,"2002-2006","Валерій","Чичков","2",6,-11
4,"2002-2006","Олександр","Чорноволенко","2",7,-11
4,"2002-2006","Рефат","Чубаров","2",8,-11
4,"2002-2006","Микола","Шведенко","2",9,-11
4,"2002-2006","Сергій","Шевчук","2",10,-11
4,"2002-2006","Микола","Шершун","2",1,-12
4,"2002-2006","Віталій","Шибко","2",2,-12
4,"2002-2006","Федір","Шпиг","2",3,-12
4,"2002-2006","Микола","Шульга","2",4,-12
4,"2002-2006","Нестор","Шуфрич","2",5,-12
4,"2002-2006","Олег","Юхновський","2",6,-12
4,"2002-2006","Володимир","Яворівський","2",7,-12
4,"2002-2006","Микола","Янковський","2",8,-12
4,"2002-2006","Валерій","Альошин","3",9,-12
4,"2002-2006","Роман","Безсмертний","3",10,-12
4,"2002-2006","Раїса","Богатирьова","3",1,-13
4,"2002-2006","Володимир","Бондаренко","3",2,-13
4,"2002-2006","Сергій","Буряк","3",3,-13
4,"2002-2006","Йосип","Вінський","3",4,-13
4,"2002-2006","Геннадій","Васильєв","3",5,-13
4,"2002-2006","Катерина","Ващук","3",6,-13
4,"2002-2006","Лев","Глухівський","3",7,-13
4,"2002-2006","Сергій","Гмиря","3",8,-13
4,"2002-2006","Валерій","Горбатов","3",9,-13
4,"2002-2006","Лілія","Григорович","3",10,-13
4,"2002-2006","Едуард","Гурвіц","3",1,-14
4,"2002-2006","Станіслав","Гуренко","3",2,-14
4,"2002-2006","Вадим","Гуров","3",3,-14
4,"2002-2006","Сергій","Дорогунцов","3",4,-14
4,"2002-2006","Іван","Драч","3",5,-14
4,"2002-2006","Євген","Жовтяк","3",6,-14
4,"2002-2006","Юрій","Кармазін","3",7,-14
4,"2002-2006","Олександр","Карпов","3",8,-14
