"convocation","gender","last_name","first_name","year","label","years","start","age_at_start","full_name"
3,1,"Єдін","Олександр",1960,6,"1998-2002","1998",38,"Олександр Єдін"
3,1,"Квят","Вячеслав",1960,7,"1998-2002","1998",38,"Вячеслав Квят"
3,1,"Красняков","Євген",1960,8,"1998-2002","1998",38,"Євген Красняков"
3,1,"Миримський","Лев",1960,9,"1998-2002","1998",38,"Лев Миримський"
3,1,"Петров","Олег",1960,10,"1998-2002","1998",38,"Олег Петров"
3,1,"Пінчук","Віктор",1960,11,"1998-2002","1998",38,"Віктор Пінчук"
3,1,"Устенко","Петро",1960,12,"1998-2002","1998",38,"Петро Устенко"
3,1,"Чубатенко","Олександр",1960,13,"1998-2002","1998",38,"Олександр Чубатенко"
3,2,"Антоньєва","Ганна",1961,1,"1998-2002","1998",37,"Ганна Антоньєва"
3,1,"Балашов","Геннадій",1961,2,"1998-2002","1998",37,"Геннадій Балашов"
3,1,"Горбачов","Віктор",1961,3,"1998-2002","1998",37,"Віктор Горбачов"
3,1,"Жовтяк","Євген",1961,4,"1998-2002","1998",37,"Євген Жовтяк"
3,1,"Кириченко","Сергій",1961,5,"1998-2002","1998",37,"Сергій Кириченко"
3,1,"Кучеренко","Олексій",1961,6,"1998-2002","1998",37,"Олексій Кучеренко"
3,1,"Мартиненко","Микола",1961,7,"1998-2002","1998",37,"Микола Мартиненко"
3,1,"Пилипчук","Ігор",1961,8,"1998-2002","1998",37,"Ігор Пилипчук"
3,1,"Тихонов","Сергій",1961,9,"1998-2002","1998",37,"Сергій Тихонов"
3,1,"Шаров","Ігор",1961,10,"1998-2002","1998",37,"Ігор Шаров"
3,1,"Юшко","Ігор",1961,11,"1998-2002","1998",37,"Ігор Юшко"
3,1,"Корнійчук","Ігор",1962,1,"1998-2002","1998",36,"Ігор Корнійчук"
3,1,"Ларін","Сергій",1962,2,"1998-2002","1998",36,"Сергій Ларін"
3,1,"Місюра","Вадим",1962,3,"1998-2002","1998",36,"Вадим Місюра"
3,1,"Насалик","Ігор",1962,4,"1998-2002","1998",36,"Ігор Насалик"
3,1,"Ратушний","Михайло",1962,5,"1998-2002","1998",36,"Михайло Ратушний"
3,1,"Чайка","Віктор",1962,6,"1998-2002","1998",36,"Віктор Чайка"
3,1,"Юхновський","Олег",1962,7,"1998-2002","1998",36,"Олег Юхновський"
3,1,"Бакай","Ігор",1963,1,"1998-2002","1998",35,"Ігор Бакай"
3,1,"Губський","Богдан",1963,2,"1998-2002","1998",35,"Богдан Губський"
3,1,"Дашутін","Григорій",1963,3,"1998-2002","1998",35,"Григорій Дашутін"
3,1,"Манчуленко","Георгій",1963,4,"1998-2002","1998",35,"Георгій Манчуленко"
3,1,"Сацюк","Володимир",1963,5,"1998-2002","1998",35,"Володимир Сацюк"
3,1,"Табачник","Дмитро",1963,6,"1998-2002","1998",35,"Дмитро Табачник"
3,1,"Терьохін","Сергій",1963,7,"1998-2002","1998",35,"Сергій Терьохін"
3,1,"Цушко","Василь",1963,8,"1998-2002","1998",35,"Василь Цушко"
3,2,"Синенко","Світлана",1964,1,"1998-2002","1998",34,"Світлана Синенко"
3,1,"Горошкевич","Олександр",1964,2,"1998-2002","1998",34,"Олександр Горошкевич"
3,1,"Коломойцев-Рибалка","Валерій",1964,3,"1998-2002","1998",34,"Валерій Коломойцев-Рибалка"
3,1,"Лєщинський","Олександр",1964,4,"1998-2002","1998",34,"Олександр Лєщинський"
3,1,"Попеску","Іван",1964,5,"1998-2002","1998",34,"Іван Попеску"
3,1,"Стецьків","Тарас",1964,6,"1998-2002","1998",34,"Тарас Стецьків"
3,1,"Турчинов","Олександр",1964,7,"1998-2002","1998",34,"Олександр Турчинов"
3,1,"Чивюк","Микола",1964,8,"1998-2002","1998",34,"Микола Чивюк"
3,2,"Лютікова","Ірина",1965,1,"1998-2002","1998",33,"Ірина Лютікова"
3,2,"Супрун","Людмила",1965,2,"1998-2002","1998",33,"Людмила Супрун"
3,1,"Безсмертний","Роман",1965,3,"1998-2002","1998",33,"Роман Безсмертний"
3,1,"Єльяшкевич","Олександр",1965,4,"1998-2002","1998",33,"Олександр Єльяшкевич"
3,1,"Коліушко","Ігор",1965,5,"1998-2002","1998",33,"Ігор Коліушко"
3,1,"Кондратевський","Сергій",1965,6,"1998-2002","1998",33,"Сергій Кондратевський"
3,1,"Макеєнко","Володимир",1965,7,"1998-2002","1998",33,"Володимир Макеєнко"
3,1,"Порошенко","Петро",1965,8,"1998-2002","1998",33,"Петро Порошенко"
3,1,"Ткачук","Віктор",1965,9,"1998-2002","1998",33,"Віктор Ткачук"
3,1,"Фіалковський","Володимир",1965,10,"1998-2002","1998",33,"Володимир Фіалковський"
3,1,"Цехмістренко","Віталій",1965,11,"1998-2002","1998",33,"Віталій Цехмістренко"
3,1,"Шушкевич","Володимир",1965,12,"1998-2002","1998",33,"Володимир Шушкевич"
3,1,"Буряк","Сергій",1966,1,"1998-2002","1998",32,"Сергій Буряк"
3,1,"Коновалюк","Валерій",1966,2,"1998-2002","1998",32,"Валерій Коновалюк"
3,1,"Криворучко","Юрій",1966,3,"1998-2002","1998",32,"Юрій Криворучко"
3,1,"Хмельницький","Василь",1966,4,"1998-2002","1998",32,"Василь Хмельницький"
3,1,"Шуфрич","Нестор",1966,5,"1998-2002","1998",32,"Нестор Шуфрич"
3,1,"Голуб","Олександр",1967,1,"1998-2002","1998",31,"Олександр Голуб"
3,1,"Деркач","Андрій",1967,2,"1998-2002","1998",31,"Андрій Деркач"
3,1,"Ковач","Микола",1967,3,"1998-2002","1998",31,"Микола Ковач"
3,1,"Мельнічук","Сергій",1967,4,"1998-2002","1998",31,"Сергій Мельнічук"
3,1,"Свирида","Олександр",1967,5,"1998-2002","1998",31,"Олександр Свирида"
3,1,"Сопрун","Сергій",1967,6,"1998-2002","1998",31,"Сергій Сопрун"
3,1,"Тарасюк","Ігор",1967,7,"1998-2002","1998",31,"Ігор Тарасюк"
3,1,"Білоус","Артур",1968,1,"1998-2002","1998",30,"Артур Білоус"
3,1,"Кириленко","В'ячеслав",1968,2,"1998-2002","1998",30,"В'ячеслав Кириленко"
3,1,"Костржевськй","Денис",1968,3,"1998-2002","1998",30,"Денис Костржевськй"
3,1,"Поліщук","Олег",1968,4,"1998-2002","1998",30,"Олег Поліщук"
3,1,"Тягнибок","Олег",1968,5,"1998-2002","1998",30,"Олег Тягнибок"
3,1,"Франчук","Ігор",1968,6,"1998-2002","1998",30,"Ігор Франчук"
3,1,"Хорошковський","Валерій",1969,1,"1998-2002","1998",29,"Валерій Хорошковський"
3,1,"Старинець","Олександр",1970,1,"1998-2002","1998",28,"Олександр Старинець"
3,1,"Лешан","Евген",1975,1,"1998-2002","1998",23,"Евген Лешан"
3,1,"Звонарж","Андрій",1976,1,"1998-2002","1998",22,"Андрій Звонарж"
4,2,"Стецько","Ярослава",1920,1,"2002-2006","2002",82,"Ярослава Стецько"
4,1,"Герасимов","Іван",1921,1,"2002-2006","2002",81,"Іван Герасимов"
4,1,"Анастасієв","Валентин",1925,1,"2002-2006","2002",77,"Валентин Анастасієв"
4,1,"Юхновський","Ігор",1925,2,"2002-2006","2002",77,"Ігор Юхновський"
4,1,"Ситник","Костянтин",1926,1,"2002-2006","2002",76,"Костянтин Ситник"
4,1,"Лук'яненко","Левко",1927,1,"2002-2006","2002",75,"Левко Лук'яненко"
4,1,"Плютинський","Володимир",1927,2,"2002-2006","2002",75,"Володимир Плютинський"
4,1,"Дорогунцов","Сергій",1929,1,"2002-2006","2002",73,"Сергій Дорогунцов"
4,1,"Крючков","Георгій",1929,2,"2002-2006","2002",73,"Георгій Крючков"
4,1,"Павличко","Дмитро",1929,3,"2002-2006","2002",73,"Дмитро Павличко"
4,1,"Устенко","Олександр",1930,1,"2002-2006","2002",72,"Олександр Устенко"
4,1,"Сподаренко","Іван",1931,1,"2002-2006","2002",71,"Іван Сподаренко"
4,1,"Удовенко","Геннадій",1931,2,"2002-2006","2002",71,"Геннадій Удовенко"
4,1,"Звягільський","Юхим",1933,1,"2002-2006","2002",69,"Юхим Звягільський"
4,1,"Косів","Михайло",1934,1,"2002-2006","2002",68,"Михайло Косів"
4,1,"Кравчук","Леонід",1934,2,"2002-2006","2002",68,"Леонід Кравчук"
4,1,"Пак","Володимир",1934,3,"2002-2006","2002",68,"Володимир Пак"
4,1,"Будаг'янц","Микола",1935,1,"2002-2006","2002",67,"Микола Будаг'янц"
4,1,"Олійник","Борис",1935,2,"2002-2006","2002",67,"Борис Олійник"
4,1,"Франчук","Анатолій",1935,3,"2002-2006","2002",67,"Анатолій Франчук"
4,1,"Гуренко","Станіслав",1936,1,"2002-2006","2002",66,"Станіслав Гуренко"
4,1,"Драч","Іван",1936,2,"2002-2006","2002",66,"Іван Драч"
4,1,"Майко","Віталій",1936,3,"2002-2006","2002",66,"Віталій Майко"
4,1,"Федорчук","Ярослав",1936,4,"2002-2006","2002",66,"Ярослав Федорчук"
4,1,"Ісаєв","Леонід",1937,1,"2002-2006","2002",65,"Леонід Ісаєв"
4,1,"Астров-Шумілов","Геннадій",1937,2,"2002-2006","2002",65,"Геннадій Астров-Шумілов"
4,1,"Бандурка","Олександр",1937,3,"2002-2006","2002",65,"Олександр Бандурка"
4,1,"Бастрига","Іван",1937,4,"2002-2006","2002",65,"Іван Бастрига"
4,1,"Гуров","Вадим",1937,5,"2002-2006","2002",65,"Вадим Гуров"
4,1,"Константинов","Євген",1937,6,"2002-2006","2002",65,"Євген Константинов"
4,1,"Потебенько","Михайло",1937,7,"2002-2006","2002",65,"Михайло Потебенько"
4,1,"Родіонов","Михайло",1937,8,"2002-2006","2002",65,"Михайло Родіонов"
4,1,"Соломатін","Юрій",1937,9,"2002-2006","2002",65,"Юрій Соломатін"
4,1,"Стребко","Станіслав",1937,10,"2002-2006","2002",65,"Станіслав Стребко"
4,1,"Хмара","Степан",1937,11,"2002-2006","2002",65,"Степан Хмара"
4,1,"Бойко","Володимир",1938,1,"2002-2006","2002",64,"Володимир Бойко"
4,1,"Зубець","Михайло",1938,2,"2002-2006","2002",64,"Михайло Зубець"
4,1,"Корж","Віталій",1938,3,"2002-2006","2002",64,"Віталій Корж"
4,1,"Танюк","Леонід",1938,4,"2002-2006","2002",64,"Леонід Танюк"
4,1,"Толочко","Петро",1938,5,"2002-2006","2002",64,"Петро Толочко"
4,1,"Білорус","Олег",1939,1,"2002-2006","2002",63,"Олег Білорус"
4,1,"Вернигора","Леонід",1939,2,"2002-2006","2002",63,"Леонід Вернигора"
4,1,"Деркач","Леонід",1939,3,"2002-2006","2002",63,"Леонід Деркач"
4,1,"Доманський","Анатолій",1939,4,"2002-2006","2002",63,"Анатолій Доманський"
4,1,"Курас","Іван",1939,5,"2002-2006","2002",63,"Іван Курас"
4,1,"Мовчан","Павло",1939,6,"2002-2006","2002",63,"Павло Мовчан"
4,1,"Пєхота","Володимир",1939,7,"2002-2006","2002",63,"Володимир Пєхота"
4,1,"Петренко","Володимир",1939,8,"2002-2006","2002",63,"Володимир Петренко"
4,1,"Пономаренко","Георгій",1939,9,"2002-2006","2002",63,"Георгій Пономаренко"
4,1,"Раханський","Анатолій",1939,10,"2002-2006","2002",63,"Анатолій Раханський"
4,1,"Ткаченко","Олександр",1939,11,"2002-2006","2002",63,"Олександр Ткаченко"
4,1,"Іоффе","Юлій",1940,1,"2002-2006","2002",62,"Юлій Іоффе"
4,1,"Веретенников","Віктор",1940,2,"2002-2006","2002",62,"Віктор Веретенников"
4,1,"Жулинський","Микола",1940,3,"2002-2006","2002",62,"Микола Жулинський"
4,1,"Кирильчук","Євген",1940,4,"2002-2006","2002",62,"Євген Кирильчук"
4,1,"Лобода","Михайло",1940,5,"2002-2006","2002",62,"Михайло Лобода"
4,1,"Павлюк","Микола",1940,6,"2002-2006","2002",62,"Микола Павлюк"
4,1,"Панасовський","Олег",1940,7,"2002-2006","2002",62,"Олег Панасовський"
4,1,"Парубок","Омелян",1940,8,"2002-2006","2002",62,"Омелян Парубок"
4,1,"Євдокимов","Валерій",1941,1,"2002-2006","2002",61,"Валерій Євдокимов"
